"month","day","year","36015020","36025010"
"10","11","2009",25.424,21.2
"10","12","2009",26.65,19.6
"10","13","2009",26.4375,20.2
"10","14","2009",26.7636363636364,21.2
"10","15","2009",26.0695652173913,22
"10","16","2009",23.7739130434783,20.2
"10","17","2009",26.1416666666667,19.2
"10","18","2009",27.2772727272727,20.2
"10","19","2009",26.5545454545455,19.2
"10","20","2009",26.0521739130435,22
"10","21","2009",26.947619047619,20.2
"10","22","2009",26.8416666666667,19.4
"10","23","2009",25.6291666666667,18.6
"10","24","2009",24.85,19.4
"10","25","2009",26.0521739130435,20.2
"10","26","2009",26.9565217391304,22
"10","27","2009",25.8952380952381,19.4
"10","28","2009",24.808,20.2
"10","29","2009",26.0782608695652,21.2
"10","30","2009",24.63125,22.6
"10","31","2009",23.9352941176471,19.6
"11","01","2009",27.125,20.2
"11","02","2009",27.415,22
"11","03","2009",26.6461538461538,22.2
"11","04","2009",27.0133333333333,22.6
"11","05","2009",27.5052631578947,21
"11","06","2009",27.6461538461538,22.4
"11","07","2009",27.325,21.2
"11","08","2009",27.3333333333333,22.4
"11","09","2009",26.9705882352941,22.2
"11","10","2009",27.047619047619,21.2
"11","11","2009",27.565,23
"11","12","2009",26.2619047619048,22.6
"11","13","2009",26.7380952380952,22.2
"11","14","2009",23.0380952380952,19.2
"11","15","2009",26.3333333333333,20.2
"11","16","2009",27.69375,22.2
"11","17","2009",27.52,20.6
"11","18","2009",28.5411764705882,19.6
"11","19","2009",28.6307692307692,22
"11","20","2009",28.7714285714286,20.6
"11","21","2009",27.3866666666667,21.2
"11","22","2009",27.8809523809524,22.2
"11","23","2009",27.7333333333333,20.2
"11","24","2009",27.1571428571429,22.4
"11","25","2009",29.84,20.2
"11","26","2009",29.49,22
"11","27","2009",27.9166666666667,22.2
"11","28","2009",27.93,20.4
"11","29","2009",28.4846153846154,20.2
"11","30","2009",NA,22
"12","01","2009",NA,22.2
"12","02","2009",NA,21.2
"12","03","2009",NA,22
"12","04","2009",NA,22.2
"12","05","2009",NA,22.6
"12","06","2009",NA,20.2
"12","07","2009",NA,21.4
"12","08","2009",NA,22.2
"12","09","2009",NA,21.2
"12","10","2009",NA,22
"12","11","2009",NA,20.4
"12","12","2009",NA,21.8
"12","13","2009",NA,19.6
"12","14","2009",26.9222222222222,20.4
"12","15","2009",25.8791666666667,21.4
"12","16","2009",25.9260869565217,22
"12","17","2009",26.5,19.8
"12","18","2009",NA,22.6
"12","19","2009",NA,22
"12","20","2009",NA,19.4
"12","21","2009",NA,22
"12","22","2009",NA,19.8
