"Date"	"Value"	"Out4Desv"
2007-03-08	21	NA
2007-03-09	21	NA
2007-03-10	20.8	NA
2007-03-11	21.4	NA
2007-03-12	21.4	NA
2007-03-13	22	NA
2007-03-14	21	NA
2007-03-15	20.8	NA
2007-03-16	21.6	NA
2007-03-17	21	NA
2007-03-18	20.8	NA
2007-03-19	22	NA
2007-03-20	22.8	NA
2007-03-21	20.6	NA
2007-03-22	21.8	NA
2007-03-23	20.4	NA
2007-03-24	20.8	NA
2007-03-25	20	NA
2007-03-26	21.2	NA
2007-03-27	19.8	NA
2007-03-28	20.8	NA
2007-03-29	20.4	NA
2007-03-30	21.2	NA
2007-03-31	20.2	NA
2007-04-01	21	NA
2007-04-02	22.6	NA
2007-04-03	20	NA
2007-04-04	20.4	NA
2007-04-05	20.6	NA
2007-04-06	20.6	NA
2007-04-07	22	NA
2007-04-08	20.4	NA
2007-04-09	20.2	NA
2007-04-10	20.2	NA
2007-04-11	21.2	NA
2007-04-12	21.2	NA
2007-04-13	22	NA
2007-04-14	22.6	NA
2007-04-15	22	NA
2007-04-16	21.4	NA
2007-04-17	21.6	NA
2007-04-18	20.2	NA
2007-04-19	20.4	NA
2007-04-20	21	NA
2007-04-21	20.2	NA
2007-04-22	19.2	NA
2007-04-23	20.4	NA
2007-04-24	20.8	NA
2007-04-25	20.6	NA
2007-04-26	19.8	NA
2007-04-27	19.8	NA
2007-04-28	21.4	NA
2007-04-29	20	NA
2007-04-30	21.6	NA
2007-05-01	19.4	NA
2007-05-02	20	NA
2007-05-03	20.2	NA
2007-05-04	20.4	NA
2007-05-05	20.4	NA
2007-05-06	21.2	NA
2007-05-07	19.8	NA
2007-05-08	20.6	NA
2007-05-09	21.8	NA
2007-05-10	21.2	NA
2007-05-11	23.2	NA
2007-05-12	21.8	NA
2007-05-13	21.2	NA
2007-05-14	22	NA
2007-05-15	21.2	NA
2007-05-16	21.4	NA
2007-05-17	21.2	NA
2007-05-18	21.8	NA
2007-05-19	20.4	NA
2007-05-20	20	NA
2007-05-21	19.8	NA
2007-05-22	20.2	NA
2007-05-23	22	NA
2007-05-24	NA	NA
2007-05-25	20.8	NA
2007-05-26	19.8	NA
2007-05-27	20.8	NA
2007-05-28	18.9	NA
2007-05-29	19.8	NA
2007-05-30	20	NA
2007-05-31	20	NA
2007-06-01	20.2	NA
2007-06-02	20.2	NA
2007-06-03	19.8	NA
2007-06-04	20.4	NA
2007-06-05	21.8	NA
2007-06-06	21	NA
2007-06-07	22	NA
2007-06-08	20.8	NA
2007-06-09	19.8	NA
2007-06-10	19.8	NA
2007-06-11	21.6	NA
2007-06-12	21.2	NA
2007-06-13	21.4	NA
2007-06-14	20.6	NA
2007-06-15	19.8	NA
2007-06-16	20.6	NA
2007-06-17	21.6	NA
2007-06-18	20.4	NA
2007-06-19	21	NA
2007-06-20	22.4	NA
2007-06-21	21.6	NA
2007-06-22	20.8	NA
2007-06-23	20.8	NA
2007-06-24	20.6	NA
2007-06-25	21.2	NA
2007-06-26	21.2	NA
2007-06-27	20.8	NA
2007-06-28	20.8	NA
2007-06-29	21.6	NA
2007-06-30	20.6	NA
2007-07-01	21.4	NA
2007-07-02	21.4	NA
2007-07-03	21.4	NA
2007-07-04	19.6	NA
2007-07-05	19.8	NA
2007-07-06	19.8	NA
2007-07-07	22.4	NA
2007-07-08	19.8	NA
2007-07-09	19.8	NA
2007-07-10	20	NA
2007-07-11	20	NA
2007-07-12	20.8	NA
2007-07-13	21.2	NA
2007-07-14	20	NA
2007-07-15	21.2	NA
2007-07-16	20	NA
2007-07-17	19.8	NA
2007-07-18	20.2	NA
2007-07-19	20.4	NA
2007-07-20	19.8	NA
2007-07-21	19.2	NA
2007-07-22	20.2	NA
2007-07-23	19.8	NA
2007-07-24	19.4	NA
2007-07-25	20.2	NA
2007-07-26	20	NA
2007-07-27	19.8	NA
2007-07-28	19	NA
2007-07-29	19.8	NA
2007-07-30	19.8	NA
2007-07-31	19	NA
2007-08-01	19.6	NA
2007-08-02	20	NA
2007-08-03	19.6	NA
2007-08-04	20	NA
2007-08-05	19.8	NA
2007-08-06	19.6	NA
2007-08-07	19.8	NA
2007-08-08	19.8	NA
2007-08-09	19.6	NA
2007-08-10	20.4	NA
2007-08-11	19.6	NA
2007-08-12	19	NA
2007-08-13	20.2	NA
2007-08-14	19.8	NA
2007-08-15	21	NA
2007-08-16	19.8	NA
2007-08-17	21.2	NA
2007-08-18	19.4	NA
2007-08-19	18.6	NA
2007-08-20	18.8	NA
2007-08-21	NA	NA
2007-08-22	19.2	NA
2007-08-23	20.4	NA
2007-08-24	20.8	NA
2007-08-25	20	NA
2007-08-26	19.8	NA
2007-08-27	19.2	NA
2007-08-28	20.8	NA
2007-08-29	21.2	NA
2007-08-30	19.2	NA
2007-08-31	20.4	NA
2007-09-01	19	NA
2007-09-02	20.2	NA
2007-09-03	20	NA
2007-09-04	20.8	NA
2007-09-05	20.2	NA
2007-09-06	21	NA
2007-09-07	19.8	NA
2007-09-08	20.2	NA
2007-09-09	20.2	NA
2007-09-10	20.8	NA
