"Date"	"Value"	"Out4Desv"
2007-02-10	31.4	NA
2007-02-11	32	NA
2007-02-12	32	NA
2007-02-13	32.4	NA
2007-02-14	31.6	NA
2007-02-15	28.6	NA
2007-02-16	30.2	NA
2007-02-17	27.6	NA
2007-02-18	24.8	"Out3SD"
2007-02-19	27.6	NA
2007-02-20	29.8	NA
2007-02-21	30	NA
2007-02-22	30.4	NA
2007-02-23	31.2	NA
2007-02-24	31.2	NA
2007-02-25	NA	NA
2007-02-26	32.8	NA
2007-02-27	32.6	NA
2007-02-28	34.4	NA
2007-03-01	33.8	NA
2007-03-02	32.4	NA
2007-03-03	32.4	NA
2007-03-04	32.2	NA
2007-03-05	30.4	NA
2007-03-06	32	NA
2007-03-07	30.2	NA
2007-03-08	31.2	NA
2007-03-09	27.4	NA
2007-03-10	31.2	NA
2007-03-11	31.8	NA
2007-03-12	31.6	NA
2007-03-13	31.2	NA
2007-03-14	30.4	NA
2007-03-15	31.8	NA
2007-03-16	28.3	NA
2007-03-17	39.2	"Out3SD"
2007-03-18	30.6	NA
2007-03-19	NA	NA
2007-03-20	31.4	NA
2007-03-21	NA	NA
2007-03-22	NA	NA
2007-03-23	30	NA
2007-03-24	NA	NA
2007-03-25	29.2	NA
2007-03-26	28.4	NA
2007-03-27	28.6	NA
2007-03-28	31	NA
2007-03-29	27.4	NA
2007-03-30	30	NA
2007-03-31	29.2	NA
2007-04-01	31.4	NA
2007-04-02	31	NA
2007-04-03	29.6	NA
2007-04-04	29.6	NA
2007-04-05	NA	NA
2007-04-06	NA	NA
2007-04-07	30.6	NA
2007-04-08	NA	NA
2007-04-09	30.4	NA
2007-04-10	NA	NA
2007-04-11	NA	NA
2007-04-12	31	NA
2007-04-13	31.4	NA
2007-04-14	NA	NA
2007-04-15	30.4	NA
2007-04-16	30.4	NA
2007-04-17	31.6	NA
2007-04-18	NA	NA
2007-04-19	29.6	NA
2007-04-20	NA	NA
2007-04-21	NA	NA
2007-04-22	NA	NA
2007-04-23	30.4	NA
2007-04-24	30.4	NA
2007-04-25	30.2	NA
2007-04-26	32.2	NA
2007-04-27	30.4	NA
2007-04-28	NA	NA
2007-04-29	30.8	NA
2007-04-30	32.6	NA
2007-05-01	31.2	NA
2007-05-02	31.4	NA
2007-05-03	NA	NA
2007-05-04	29	NA
2007-05-05	NA	NA
2007-05-06	38.2	"Out3SD"
2007-05-07	NA	NA
2007-05-08	30.4	NA
2007-05-09	31.4	NA
2007-05-10	31.4	NA
2007-05-11	32.6	NA
2007-05-12	NA	NA
2007-05-13	29.6	NA
2007-05-14	31.4	NA
2007-05-15	32	NA
2007-05-16	30.6	NA
2007-05-17	30.4	NA
2007-05-18	30.4	NA
2007-05-19	NA	NA
2007-05-20	NA	NA
2007-05-21	30.8	NA
2007-05-22	NA	NA
2007-05-23	29.4	NA
2007-05-24	29.8	NA
2007-05-25	29.4	NA
2007-05-26	NA	NA
2007-05-27	29	NA
2007-05-28	29.6	NA
2007-05-29	26.8	NA
2007-05-30	29.6	NA
2007-05-31	29.2	NA
2007-06-01	28.4	NA
2007-06-02	NA	NA
2007-06-03	28.6	NA
2007-06-04	30.2	NA
2007-06-05	29.6	NA
2007-06-06	30.8	NA
2007-06-07	NA	NA
2007-06-08	31.6	NA
2007-06-09	29.6	NA
2007-06-10	29.8	NA
2007-06-11	31.2	NA
2007-06-12	32.8	NA
2007-06-13	NA	NA
2007-06-14	30.4	NA
2007-06-15	30.4	NA
2007-06-16	31.2	NA
2007-06-17	32.6	NA
2007-06-18	31.6	NA
2007-06-19	32	NA
2007-06-20	30.6	NA
2007-06-21	30.4	NA
